Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
2746;CA-2018-165904;7/4/2018;11/4/2018;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Jacksonville;Florida;32216;South;OFF-AR-10003156;Office Supplies;Art;50 Colored Long Pencils;16.256
2747;CA-2018-165904;7/4/2018;11/4/2018;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Jacksonville;Florida;32216;South;TEC-PH-10000576;Technology;Phones;AT&T 1080 Corded phone;219.184
2748;CA-2018-107265;6/4/2018;12/4/2018;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Marion;Iowa;52302;Central;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;106.32
2749;CA-2018-161592;6/4/2018;10/4/2018;Standard Class;CS-12175;Charles Sheldon;Corporate;United States;Chattanooga;Tennessee;37421;South;OFF-BI-10003669;Office Supplies;Binders;3M Organizer Strips;8.1
2750;CA-2018-157903;4/4/2018;8/4/2018;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Des Plaines;Illinois;60016;Central;TEC-PH-10004345;Technology;Phones;Cisco SPA 502G IP Phone;383.84
2751;CA-2018-144848;4/4/2018;5/4/2018;First Class;DS-13030;Darrin Sayre;Home Office;United States;New York City;New York;10009;East;TEC-PH-10004006;Technology;Phones;Panasonic KX - TS880B Telephone;41.22
2752;CA-2018-144848;4/4/2018;5/4/2018;First Class;DS-13030;Darrin Sayre;Home Office;United States;New York City;New York;10009;East;OFF-SU-10000646;Office Supplies;Supplies;Premier Automatic Letter Opener;240.37
2753;CA-2018-144848;4/4/2018;5/4/2018;First Class;DS-13030;Darrin Sayre;Home Office;United States;New York City;New York;10009;East;TEC-PH-10002262;Technology;Phones;LG Electronics Tone+ HBS-730 Bluetooth Headset;119.02
2754;CA-2018-109211;4/4/2018;10/4/2018;Standard Class;PS-19045;Penelope Sewall;Home Office;United States;New York City;New York;10011;East;OFF-EN-10001532;Office Supplies;Envelopes;Brown Kraft Recycled Envelopes;16.98
2755;CA-2018-140536;4/4/2018;5/4/2018;First Class;TA-21385;Tom Ashbrook;Home Office;United States;New York City;New York;10035;East;OFF-AR-10001545;Office Supplies;Art;Newell 326;7.04
2756;CA-2018-131156;3/4/2018;7/4/2018;Standard Class;KH-16360;Katherine Hughes;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;25.472
2757;CA-2018-127264;3/4/2018;5/4/2018;First Class;SA-20830;Sue Ann Reed;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AR-10003045;Office Supplies;Art;Prang Colored Pencils;7.056
2758;US-2018-123281;2/4/2018;7/4/2018;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Los Angeles;California;90008;West;FUR-FU-10003724;Furniture;Furnishings;Westinghouse Clip-On Gooseneck Lamps;25.11
2759;CA-2018-121419;2/4/2018;4/4/2018;First Class;TC-21475;Tony Chapman;Home Office;United States;Columbus;Georgia;31907;South;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;411.8
2760;CA-2018-121419;2/4/2018;4/4/2018;First Class;TC-21475;Tony Chapman;Home Office;United States;Columbus;Georgia;31907;South;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;360
2761;CA-2018-106355;2/4/2018;5/4/2018;First Class;AT-10435;Alyssa Tate;Home Office;United States;Meriden;Connecticut;6450;East;OFF-AR-10000246;Office Supplies;Art;Newell 318;11.12
2762;CA-2018-145275;2/4/2018;6/4/2018;Standard Class;AH-10465;Amy Hunt;Consumer;United States;Decatur;Alabama;35601;South;OFF-LA-10001569;Office Supplies;Labels;Avery 499;14.94
2763;CA-2018-145877;1/4/2018;4/4/2018;Second Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-ST-10000649;Office Supplies;Storage;Hanging Personal Folder File;94.2
2764;CA-2018-145877;1/4/2018;4/4/2018;Second Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;28.4
2765;CA-2018-147942;1/4/2018;5/4/2018;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;San Francisco;California;94110;West;OFF-LA-10003663;Office Supplies;Labels;Avery 498;5.78
2766;CA-2018-147942;1/4/2018;5/4/2018;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10001294;Office Supplies;Binders;Fellowes Binding Cases;121.68
2767;CA-2018-149881;1/4/2018;3/4/2018;First Class;NC-18535;Nick Crebassa;Corporate;United States;San Francisco;California;94110;West;FUR-BO-10003894;Furniture;Bookcases;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;482.664
2768;CA-2018-149881;1/4/2018;3/4/2018;First Class;NC-18535;Nick Crebassa;Corporate;United States;San Francisco;California;94110;West;TEC-MA-10000418;Technology;Machines;Cubify CubeX 3D Printer Double Head Print;4799.984
2769;CA-2018-118360;1/4/2018;7/4/2018;Standard Class;JC-15775;John Castell;Consumer;United States;New York City;New York;10011;East;OFF-PA-10000791;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;42.93
2770;CA-2018-134495;1/4/2018;4/4/2018;Second Class;BF-11020;Barry Französisch;Corporate;United States;Jacksonville;Florida;32216;South;TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;23.976
2771;CA-2018-134495;1/4/2018;4/4/2018;Second Class;BF-11020;Barry Französisch;Corporate;United States;Jacksonville;Florida;32216;South;OFF-LA-10000262;Office Supplies;Labels;Avery 494;6.264
2772;CA-2018-134495;1/4/2018;4/4/2018;Second Class;BF-11020;Barry Französisch;Corporate;United States;Jacksonville;Florida;32216;South;OFF-AP-10002222;Office Supplies;Appliances;Staple holder;20.808
2773;CA-2018-134495;1/4/2018;4/4/2018;Second Class;BF-11020;Barry Französisch;Corporate;United States;Jacksonville;Florida;32216;South;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;218.352
2774;CA-2018-129028;1/4/2018;3/4/2018;First Class;GB-14530;George Bell;Corporate;United States;Florence;South Carolina;29501;South;FUR-FU-10004006;Furniture;Furnishings;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;127.95
2775;CA-2018-154907;31/3/2018;4/4/2018;Standard Class;DS-13180;David Smith;Corporate;United States;Amarillo;Texas;79109;Central;FUR-BO-10002824;Furniture;Bookcases;Bush Mission Pointe Library;205.3328
2776;CA-2018-100524;31/3/2018;2/4/2018;Second Class;CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;29.78
2777;CA-2018-100524;31/3/2018;2/4/2018;Second Class;CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;677.58
2778;CA-2018-100524;31/3/2018;2/4/2018;Second Class;CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;75.04
2779;CA-2018-102771;31/3/2018;5/4/2018;Standard Class;DO-13435;Denny Ordway;Consumer;United States;New York City;New York;10035;East;TEC-PH-10001536;Technology;Phones;Spigen Samsung Galaxy S5 Case Wallet;84.95
2780;US-2018-159205;31/3/2018;2/4/2018;Second Class;DB-12910;Daniel Byrd;Home Office;United States;Henderson;Kentucky;42420;South;FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;61
2781;US-2018-159205;31/3/2018;2/4/2018;Second Class;DB-12910;Daniel Byrd;Home Office;United States;Henderson;Kentucky;42420;South;TEC-PH-10000526;Technology;Phones;Vtech CS6719;671.93
2782;CA-2018-114524;31/3/2018;5/4/2018;Second Class;EG-13900;Emily Grady;Consumer;United States;Chicago;Illinois;60623;Central;OFF-BI-10002799;Office Supplies;Binders;"SlimView Poly Binder, 3/8""";13.468
2783;CA-2018-133263;31/3/2018;2/4/2018;Second Class;JE-15610;Jim Epp;Corporate;United States;Atlanta;Georgia;30318;South;OFF-BI-10001153;Office Supplies;Binders;Ibico Recycled Grain-Textured Covers;34.54
2784;CA-2018-133263;31/3/2018;2/4/2018;Second Class;JE-15610;Jim Epp;Corporate;United States;Atlanta;Georgia;30318;South;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;2999.95
2785;CA-2018-133263;31/3/2018;2/4/2018;Second Class;JE-15610;Jim Epp;Corporate;United States;Atlanta;Georgia;30318;South;OFF-BI-10000474;Office Supplies;Binders;Avery Recycled Flexi-View Covers for Binding Systems;64.12
2786;CA-2018-144680;31/3/2018;2/4/2018;First Class;SC-20260;Scott Cohen;Corporate;United States;Arlington;Texas;76017;Central;OFF-AP-10003040;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;33.62
2787;US-2018-160143;31/3/2018;7/4/2018;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Los Angeles;California;90004;West;OFF-SU-10004231;Office Supplies;Supplies;Acme Tagit Stainless Steel Antibacterial Scissors;29.7
2788;CA-2018-113474;30/3/2018;31/3/2018;First Class;TM-21490;Tony Molinari;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;OFF-EN-10004206;Office Supplies;Envelopes;Multimedia Mailers;325.86
2789;US-2018-154851;30/3/2018;3/4/2018;Standard Class;BP-11155;Becky Pak;Consumer;United States;Lancaster;Pennsylvania;17602;East;OFF-BI-10001525;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";5.715
2790;CA-2018-129910;30/3/2018;3/4/2018;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Columbus;Georgia;31907;South;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;59.76
2791;US-2018-120147;30/3/2018;30/3/2018;Same Day;TB-21400;Tom Boeckenhauer;Consumer;United States;Los Angeles;California;90036;West;OFF-AR-10000817;Office Supplies;Art;Manco Dry-Lighter Erasable Highlighter;6.08
2792;US-2018-120147;30/3/2018;30/3/2018;Same Day;TB-21400;Tom Boeckenhauer;Consumer;United States;Los Angeles;California;90036;West;TEC-PH-10002447;Technology;Phones;AT&T CL83451 4-Handset Telephone;164.792
2793;CA-2018-126634;30/3/2018;1/4/2018;Second Class;AB-10165;Alan Barnes;Consumer;United States;Lakewood;California;90712;West;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;94.2
2794;CA-2018-126550;29/3/2018;2/4/2018;Second Class;RD-19720;Roger Demir;Consumer;United States;Lafayette;Indiana;47905;Central;OFF-ST-10001031;Office Supplies;Storage;Adjustable Personal File Tote;81.4
2795;US-2018-166611;28/3/2018;2/4/2018;Standard Class;CK-12760;Cyma Kinney;Corporate;United States;Jacksonville;Florida;32216;South;OFF-BI-10001191;Office Supplies;Binders;Canvas Sectional Post Binders;68.742
2796;US-2018-147886;28/3/2018;31/3/2018;First Class;DH-13075;Dave Hallsten;Corporate;United States;Fairfield;California;94533;West;OFF-PA-10000232;Office Supplies;Paper;Xerox 1975;12.96
2797;US-2018-147886;28/3/2018;31/3/2018;First Class;DH-13075;Dave Hallsten;Corporate;United States;Fairfield;California;94533;West;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;26.48
2798;US-2018-147886;28/3/2018;31/3/2018;First Class;DH-13075;Dave Hallsten;Corporate;United States;Fairfield;California;94533;West;TEC-MA-10004679;Technology;Machines;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;532.72
2799;US-2018-147886;28/3/2018;31/3/2018;First Class;DH-13075;Dave Hallsten;Corporate;United States;Fairfield;California;94533;West;OFF-PA-10003651;Office Supplies;Paper;Xerox 1968;26.72
2800;US-2018-147886;28/3/2018;31/3/2018;First Class;DH-13075;Dave Hallsten;Corporate;United States;Fairfield;California;94533;West;OFF-PA-10000743;Office Supplies;Paper;Xerox 1977;20.04
2801;US-2018-147886;28/3/2018;31/3/2018;First Class;DH-13075;Dave Hallsten;Corporate;United States;Fairfield;California;94533;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;795.48
2802;US-2018-147886;28/3/2018;31/3/2018;First Class;DH-13075;Dave Hallsten;Corporate;United States;Fairfield;California;94533;West;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;21.56
2803;CA-2018-139416;27/3/2018;29/3/2018;Second Class;AG-10270;Alejandro Grove;Consumer;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;15.008
2804;CA-2018-124716;27/3/2018;31/3/2018;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10000740;Office Supplies;Paper;Xerox 1982;45.68
2805;CA-2018-124716;27/3/2018;31/3/2018;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;110.96
2806;CA-2018-124716;27/3/2018;31/3/2018;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10000859;Office Supplies;Paper;Unpadded Memo Slips;11.94
2807;CA-2018-113705;27/3/2018;29/3/2018;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Richmond;Virginia;23223;South;OFF-LA-10000476;Office Supplies;Labels;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;8.26
2808;CA-2018-113705;27/3/2018;29/3/2018;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Richmond;Virginia;23223;South;OFF-BI-10001679;Office Supplies;Binders;GBC Instant Index System for Binding Systems;17.76
2809;CA-2018-113705;27/3/2018;29/3/2018;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Richmond;Virginia;23223;South;OFF-ST-10001128;Office Supplies;Storage;Carina Mini System Audio Rack, Model AR050B;332.94
2810;CA-2018-113705;27/3/2018;29/3/2018;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Richmond;Virginia;23223;South;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;292.1
2811;CA-2018-113705;27/3/2018;29/3/2018;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Richmond;Virginia;23223;South;TEC-PH-10004006;Technology;Phones;Panasonic KX - TS880B Telephone;206.1
2812;CA-2018-113705;27/3/2018;29/3/2018;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Richmond;Virginia;23223;South;OFF-PA-10002615;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";17.64
2813;CA-2018-144491;27/3/2018;1/4/2018;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Houston;Texas;77070;Central;FUR-BO-10001811;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;1023.332
2814;CA-2018-144491;27/3/2018;1/4/2018;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600.558
2815;CA-2018-144491;27/3/2018;1/4/2018;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Houston;Texas;77070;Central;TEC-AC-10004901;Technology;Accessories;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver;39.992
2816;CA-2018-144491;27/3/2018;1/4/2018;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;211.246
2817;US-2018-121251;26/3/2018;27/3/2018;First Class;GM-14440;Gary McGarr;Consumer;United States;New York City;New York;10009;East;FUR-BO-10001918;Furniture;Bookcases;Sauder Forest Hills Library with Doors, Woodland Oak Finish;257.568
2818;US-2018-121251;26/3/2018;27/3/2018;First Class;GM-14440;Gary McGarr;Consumer;United States;New York City;New York;10009;East;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);119.96
2819;CA-2018-147144;26/3/2018;28/3/2018;First Class;MZ-17335;Maria Zettner;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10004587;Office Supplies;Art;Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606;19.83
2820;CA-2018-113208;26/3/2018;2/4/2018;Standard Class;ML-18040;Michelle Lonsdale;Corporate;United States;Dearborn;Michigan;48126;Central;FUR-FU-10004245;Furniture;Furnishings;"Career Cubicle Clock, 8 1/4"", Black";60.84
2821;CA-2018-162033;26/3/2018;2/4/2018;Standard Class;EM-14200;Evan Minnotte;Home Office;United States;Virginia Beach;Virginia;23464;South;TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;53.25
2822;CA-2018-162033;26/3/2018;2/4/2018;Standard Class;EM-14200;Evan Minnotte;Home Office;United States;Virginia Beach;Virginia;23464;South;OFF-FA-10003021;Office Supplies;Fasteners;Staples;3.76
2823;US-2018-141677;26/3/2018;30/3/2018;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;143.96
2824;US-2018-141677;26/3/2018;30/3/2018;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central;TEC-CO-10002313;Technology;Copiers;Canon PC1080F Personal Copier;2399.96
2825;US-2018-141677;26/3/2018;30/3/2018;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;74.352
2826;US-2018-141677;26/3/2018;30/3/2018;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;87.168
2827;US-2018-141677;26/3/2018;30/3/2018;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central;OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;32.232
2828;CA-2018-112039;25/3/2018;29/3/2018;Standard Class;JC-15775;John Castell;Consumer;United States;San Antonio;Texas;78207;Central;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;470.376
2829;US-2018-117534;25/3/2018;26/3/2018;First Class;CV-12295;Christina VanderZanden;Consumer;United States;Fresno;California;93727;West;OFF-AP-10002403;Office Supplies;Appliances;Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors;176.04
2830;US-2018-117534;25/3/2018;26/3/2018;First Class;CV-12295;Christina VanderZanden;Consumer;United States;Fresno;California;93727;West;OFF-AR-10003087;Office Supplies;Art;Staples in misc. colors;16.02
2831;US-2018-117534;25/3/2018;26/3/2018;First Class;CV-12295;Christina VanderZanden;Consumer;United States;Fresno;California;93727;West;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;185.92
2832;US-2018-117534;25/3/2018;26/3/2018;First Class;CV-12295;Christina VanderZanden;Consumer;United States;Fresno;California;93727;West;TEC-PH-10000141;Technology;Phones;Clearsounds A400;211.168
2833;US-2018-117534;25/3/2018;26/3/2018;First Class;CV-12295;Christina VanderZanden;Consumer;United States;Fresno;California;93727;West;TEC-CO-10000971;Technology;Copiers;Hewlett Packard 310 Color Digital Copier;479.984
2834;CA-2018-155880;25/3/2018;31/3/2018;Standard Class;JD-16150;Justin Deggeller;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;90.99
